NO,date,hr,AMB_TEMP,PM10,PM2.5
2500,2009/4/15,3,19.43,39,29
2501,2009/4/15,4,19.73,39,NA
2502,2009/4/15,5,19.91,42,29
2503,2009/4/15,6,20.37,43,30
2504,2009/4/15,7,21.93,43,19
2505,2009/4/15,8,23.47,46,18
2506,2009/4/15,9,24.86,42,46
2507,2009/4/15,10,26.77,35,36
2508,2009/4/15,11,28.61,33,NA
2509,2009/4/15,12,29.31,38,17
2510,2009/4/15,13,29.15,41,NA
2511,2009/4/15,14,28.73,46,NA
2512,2009/4/15,15,28.02,42,NA
2513,2009/4/15,16,27.51,46,48
2514,2009/4/15,17,26.4,43,45
2515,2009/4/15,18,25.53,49,12
2516,2009/4/15,19,24.87,46,19
2517,2009/4/15,20,24.17,46,19
2518,2009/4/15,21,23.76,46,29
2519,2009/4/15,22,23.58,57,35
2520,2009/4/15,23,23.24,50,46
2521,2009/4/16,0,22.73,51,51
2522,2009/4/16,1,22.67,51,38
2523,2009/4/16,2,22.46,50,46
2524,2009/4/16,3,22.25,41,30
2525,2009/4/16,4,22.02,34,NA
2526,2009/4/16,5,22.05,36,22
2527,2009/4/16,6,22.09,38,33
2528,2009/4/16,7,22.55,37,15
2529,2009/4/16,8,23.59,42,26
2530,2009/4/16,9,25.46,57,40
2531,2009/4/16,10,26.87,67,58
2532,2009/4/16,11,27,65,48
2533,2009/4/16,12,26.32,54,24
2534,2009/4/16,13,26.25,49,18
2535,2009/4/16,14,25.52,43,NA
2536,2009/4/16,15,25.09,36,NA
2537,2009/4/16,16,25.01,28,NA
2538,2009/4/16,17,23.75,36,NA
2539,2009/4/16,18,23.41,45,NA
2540,2009/4/16,19,23.4,54,NA
2541,2009/4/16,20,22.98,51,46
2542,2009/4/16,21,22.43,39,NA
2543,2009/4/16,22,22.12,21,24
2544,2009/4/16,23,21.9,28,12
2545,2009/4/17,0,21.89,19,36
2546,2009/4/17,1,21.78,31,25
2547,2009/4/17,2,21.22,18,27
2548,2009/4/17,3,21.24,18,18
2549,2009/4/17,4,21.52,13,28
2550,2009/4/17,5,21.12,13,60
2551,2009/4/17,6,20.82,21,NA
2552,2009/4/17,7,21.3,15,37
2553,2009/4/17,8,21.8,25,14
2554,2009/4/17,9,22.52,25,11
2555,2009/4/17,10,22.25,40,26
2556,2009/4/17,11,22.67,34,NA
2557,2009/4/17,12,22.41,38,NA
2558,2009/4/17,13,21.54,31,NA
2559,2009/4/17,14,22.28,NA,NA
2560,2009/4/17,15,22.25,55,NA
2561,2009/4/17,16,21.9,44,39
2562,2009/4/17,17,21.34,39,26
2563,2009/4/17,18,21.36,36,39
2564,2009/4/17,19,21.06,34,NA
2565,2009/4/17,20,21.58,37,NA
2566,2009/4/17,21,22.07,43,34
2567,2009/4/17,22,22.36,43,43
2568,2009/4/17,23,22.27,34,30
2569,2009/4/18,0,22.21,19,29
2570,2009/4/18,1,22.27,16,16
2571,2009/4/18,2,21.88,18,16
2572,2009/4/18,3,21.48,25,9
2573,2009/4/18,4,21.71,26,9
2574,2009/4/18,5,21.82,23,14
2575,2009/4/18,6,22.65,18,9
2576,2009/4/18,7,23.92,21,NA
2577,2009/4/18,8,25.29,31,NA
2578,2009/4/18,9,26.74,30,NA
2579,2009/4/18,10,27.58,35,21
2580,2009/4/18,11,28.85,27,15
2581,2009/4/18,12,28.87,29,NA
2582,2009/4/18,13,28.38,26,NA
2583,2009/4/18,14,27.9,20,9
2584,2009/4/18,15,27.74,14,42
2585,2009/4/18,16,27.38,30,NA
2586,2009/4/18,17,26.41,33,NA
2587,2009/4/18,18,25.67,35,NA
2588,2009/4/18,19,25.45,34,NA
2589,2009/4/18,20,25.18,35,35
2590,2009/4/18,21,25.06,41,11
2591,2009/4/18,22,25.02,34,33
2592,2009/4/18,23,24.84,25,NA
2593,2009/4/19,0,24.4,19,25
2594,2009/4/19,1,24.22,14,21
2595,2009/4/19,2,24.15,13,31
2596,2009/4/19,3,24.38,17,40
2597,2009/4/19,4,24.42,24,18
2598,2009/4/19,5,24.37,27,19
2599,2009/4/19,6,24.38,22,10
2600,2009/4/19,7,24.57,20,15
2601,2009/4/19,8,25.32,31,6
2602,2009/4/19,9,25.53,28,6
2603,2009/4/19,10,26.52,27,5
2604,2009/4/19,11,26.66,16,9
2605,2009/4/19,12,26.5,18,10
2606,2009/4/19,13,25.95,17,6
2607,2009/4/19,14,26.03,14,14
2608,2009/4/19,15,26.21,15,35
2609,2009/4/19,16,26.69,21,NA
2610,2009/4/19,17,26.65,24,22
2611,2009/4/19,18,26.21,25,13
2612,2009/4/19,19,26.12,26,NA
2613,2009/4/19,20,26.13,29,NA
2614,2009/4/19,21,26.06,26,NA
2615,2009/4/19,22,25.94,26,18
2616,2009/4/19,23,25.81,26,NA
2617,2009/4/20,0,25.55,35,40
2618,2009/4/20,1,25.29,35,NA
2619,2009/4/20,2,25.11,35,34
2620,2009/4/20,3,25.01,29,NA
2621,2009/4/20,4,24.84,26,NA
2622,2009/4/20,5,24.7,23,NA
2623,2009/4/20,6,24.3,23,16
2624,2009/4/20,7,24.38,28,23
2625,2009/4/20,8,24.33,37,32
2626,2009/4/20,9,23.82,46,36
2627,2009/4/20,10,23.6,43,30
2628,2009/4/20,11,24.25,41,27
2629,2009/4/20,12,26.89,41,27
2630,2009/4/20,13,28.54,23,8
2631,2009/4/20,14,30.46,26,17
2632,2009/4/20,15,31.01,29,25
2633,2009/4/20,16,29.65,42,35
2634,2009/4/20,17,28.55,53,42
2635,2009/4/20,18,28.43,61,39
2636,2009/4/20,19,27,64,40
2637,2009/4/20,20,26.39,58,39
2638,2009/4/20,21,26.33,50,36
2639,2009/4/20,22,26.27,41,29
2640,2009/4/20,23,25.31,40,25
2641,2009/4/21,0,24.18,34,25
2642,2009/4/21,1,22.7,30,20
2643,2009/4/21,2,22.3,26,21
2644,2009/4/21,3,21.44,28,20
2645,2009/4/21,4,21.33,33,18
2646,2009/4/21,5,21.35,33,22
2647,2009/4/21,6,22.06,39,27
2648,2009/4/21,7,23.43,46,44
2649,2009/4/21,8,24.19,61,39
2650,2009/4/21,9,24.38,81,45
2651,2009/4/21,10,23.9,NA,NA
2652,2009/4/21,11,23.36,103,77
2653,2009/4/21,12,23.5,114,91
2654,2009/4/21,13,23.59,123,87
2655,2009/4/21,14,23.48,147,86
2656,2009/4/21,15,23.44,174,80
2657,2009/4/21,16,23.51,200,68
2658,2009/4/21,17,23.63,211,67
2659,2009/4/21,18,23.57,222,62
2660,2009/4/21,19,23.44,215,66
2661,2009/4/21,20,23.22,212,73
2662,2009/4/21,21,22.54,190,62
2663,2009/4/21,22,21.67,163,61
2664,2009/4/21,23,20.48,134,49
2665,2009/4/22,0,19.73,101,47
2666,2009/4/22,1,19.61,91,52
2667,2009/4/22,2,19.59,73,51
2668,2009/4/22,3,19.74,72,41
2669,2009/4/22,4,19.82,63,29
2670,2009/4/22,5,19.94,72,36
2671,2009/4/22,6,20.11,72,44
2672,2009/4/22,7,20.2,74,48
2673,2009/4/22,8,20.56,73,44
2674,2009/4/22,9,21.49,64,34
2675,2009/4/22,10,21.79,36,16
2676,2009/4/22,11,21.25,37,29
2677,2009/4/22,12,21.1,54,35
2678,2009/4/22,13,20.57,45,22
2679,2009/4/22,14,20.53,43,23
2680,2009/4/22,15,20.7,37,16
2681,2009/4/22,16,20.59,35,17
2682,2009/4/22,17,20.75,33,23
2683,2009/4/22,18,21.16,32,24
2684,2009/4/22,19,21.58,36,28
2685,2009/4/22,20,21.84,35,17
2686,2009/4/22,21,22.18,41,29
2687,2009/4/22,22,22.47,36,25
2688,2009/4/22,23,21.95,48,27
2689,2009/4/23,0,22.12,47,24
2690,2009/4/23,1,21.99,48,34
2691,2009/4/23,2,21.73,38,29
2692,2009/4/23,3,21.8,39,41
2693,2009/4/23,4,21.81,48,33
2694,2009/4/23,5,21.8,60,33
2695,2009/4/23,6,21.87,57,15
2696,2009/4/23,7,22.52,55,19
2697,2009/4/23,8,23.48,52,22
2698,2009/4/23,9,24.71,55,27
2699,2009/4/23,10,25.86,49,19
2700,2009/4/23,11,27.63,35,13
2701,2009/4/23,12,28.31,32,11
2702,2009/4/23,13,28.66,24,NA
2703,2009/4/23,14,29.2,22,27
2704,2009/4/23,15,29.15,24,21
2705,2009/4/23,16,28.02,28,NA
2706,2009/4/23,17,26.94,28,NA
2707,2009/4/23,18,NA,NA,NA
2708,2009/4/23,19,25.46,24,10
2709,2009/4/23,20,25.74,26,16
2710,2009/4/23,21,25.68,23,13
2711,2009/4/23,22,25.84,26,13
2712,2009/4/23,23,25.59,28,12
2713,2009/4/24,0,25.04,29,15
2714,2009/4/24,1,24.59,21,18
2715,2009/4/24,2,24.28,20,16
2716,2009/4/24,3,23.93,24,11
2717,2009/4/24,4,23.6,26,10
2718,2009/4/24,5,23.29,28,15
2719,2009/4/24,6,24.05,27,13
2720,2009/4/24,7,25.25,31,16
2721,2009/4/24,8,27.22,31,24
2722,2009/4/24,9,28.57,42,31
2723,2009/4/24,10,30.44,49,28
2724,2009/4/24,11,31.77,52,12
2725,2009/4/24,12,31.89,58,19
2726,2009/4/24,13,30.44,65,32
2727,2009/4/24,14,28.96,79,41
2728,2009/4/24,15,28.53,82,44
2729,2009/4/24,16,28.33,82,43
2730,2009/4/24,17,27.6,86,58
2731,2009/4/24,18,27.62,83,59
2732,2009/4/24,19,27.56,90,70
2733,2009/4/24,20,27.08,95,75
2734,2009/4/24,21,26,101,66
2735,2009/4/24,22,25.38,81,55
2736,2009/4/24,23,24.86,57,39
2737,2009/4/25,0,24.42,44,45
2738,2009/4/25,1,23.92,46,40
2739,2009/4/25,2,23.76,47,37
2740,2009/4/25,3,23.75,39,30
2741,2009/4/25,4,23.84,38,19
2742,2009/4/25,5,23.79,41,15
2743,2009/4/25,6,22.43,38,24
2744,2009/4/25,7,21.09,34,28
2745,2009/4/25,8,20.55,23,NA
2746,2009/4/25,9,20.57,28,16
2747,2009/4/25,10,20.83,32,23
2748,2009/4/25,11,20.55,40,26
2749,2009/4/25,12,20.06,172,44
2750,2009/4/25,13,20.12,483,86
2751,2009/4/25,14,20.38,868,130
2752,2009/4/25,15,20.59,1035,158
2753,2009/4/25,16,20.3,978,137
2754,2009/4/25,17,20.06,867,128
2755,2009/4/25,18,19.61,792,117
2756,2009/4/25,19,19.32,705,116
2757,2009/4/25,20,19.17,590,106
2758,2009/4/25,21,18.86,456,73
2759,2009/4/25,22,18.02,321,58
2760,2009/4/25,23,17.87,181,33
2761,2009/4/26,0,17.79,97,38
2762,2009/4/26,1,17.44,76,26
2763,2009/4/26,2,17.18,62,18
2764,2009/4/26,3,16.96,54,21
2765,2009/4/26,4,16.46,47,19
2766,2009/4/26,5,15.82,42,23
2767,2009/4/26,6,15.14,47,18
2768,2009/4/26,7,14.92,45,18
2769,2009/4/26,8,15.01,44,22
2770,2009/4/26,9,15.37,39,16
2771,2009/4/26,10,16.04,35,12
2772,2009/4/26,11,16.59,49,13
2773,2009/4/26,12,16.85,64,19
2774,2009/4/26,13,17.24,84,29
2775,2009/4/26,14,17.62,92,42
2776,2009/4/26,15,18.09,108,33
2777,2009/4/26,16,18.53,119,49
2778,2009/4/26,17,18.73,130,47
2779,2009/4/26,18,18.55,124,52
2780,2009/4/26,19,18.64,119,38
2781,2009/4/26,20,18.85,106,45
2782,2009/4/26,21,18.86,106,44
2783,2009/4/26,22,18.55,93,44
2784,2009/4/26,23,18.51,80,32
2785,2009/4/27,0,18.41,66,30
2786,2009/4/27,1,18.15,58,25
2787,2009/4/27,2,18.1,58,17
2788,2009/4/27,3,18.27,50,22
2789,2009/4/27,4,18.34,58,26
2790,2009/4/27,5,18.48,61,45
2791,2009/4/27,6,18.79,72,45
2792,2009/4/27,7,19.22,67,43
2793,2009/4/27,8,19.65,62,17
2794,2009/4/27,9,20.21,61,24
2795,2009/4/27,10,20.96,65,27
2796,2009/4/27,11,21.67,65,43
2797,2009/4/27,12,22.48,61,45
2798,2009/4/27,13,23.23,56,33
2799,2009/4/27,14,23.19,61,45
2800,2009/4/27,15,22.54,61,45
2801,2009/4/27,16,21.79,72,48
2802,2009/4/27,17,21.11,61,24
2803,2009/4/27,18,20.53,63,33
2804,2009/4/27,19,20.26,54,25
2805,2009/4/27,20,20.03,63,37
2806,2009/4/27,21,19.85,59,26
2807,2009/4/27,22,19.4,67,27
2808,2009/4/27,23,18.88,57,19
2809,2009/4/28,0,18.69,60,35
2810,2009/4/28,1,18.85,61,39
2811,2009/4/28,2,18.85,63,39
2812,2009/4/28,3,18.76,59,28
2813,2009/4/28,4,18.73,60,38
2814,2009/4/28,5,18.85,59,37
2815,2009/4/28,6,19.39,63,36
2816,2009/4/28,7,20.31,61,22
2817,2009/4/28,8,21.67,72,33
2818,2009/4/28,9,22.93,74,47
2819,2009/4/28,10,23.84,76,43
2820,2009/4/28,11,24.47,66,42
2821,2009/4/28,12,24.86,64,30
2822,2009/4/28,13,25.27,58,25
2823,2009/4/28,14,25.02,54,16
2824,2009/4/28,15,24.16,32,11
2825,2009/4/28,16,23.55,38,14
2826,2009/4/28,17,22.59,56,24
2827,2009/4/28,18,21.86,54,22
2828,2009/4/28,19,21.46,58,27
2829,2009/4/28,20,21.32,62,27
2830,2009/4/28,21,21.21,55,32
2831,2009/4/28,22,21.27,46,26
2832,2009/4/28,23,21.21,47,26
2833,2009/4/29,0,21.05,52,28
2834,2009/4/29,1,20.93,54,39
2835,2009/4/29,2,20.85,50,35
2836,2009/4/29,3,20.75,51,33
2837,2009/4/29,4,20.76,53,21
2838,2009/4/29,5,20.69,48,26
2839,2009/4/29,6,21.25,53,29
2840,2009/4/29,7,22.56,52,28
2841,2009/4/29,8,23.69,60,28
2842,2009/4/29,9,24.01,57,33
2843,2009/4/29,10,25.11,52,34
2844,2009/4/29,11,25.67,47,30
2845,2009/4/29,12,25.8,51,27
2846,2009/4/29,13,25.85,57,35
2847,2009/4/29,14,25.6,60,31
2848,2009/4/29,15,25.08,58,28
2849,2009/4/29,16,24.52,61,34
2850,2009/4/29,17,23.81,61,33
2851,2009/4/29,18,22.96,62,37
2852,2009/4/29,19,22.57,59,24
2853,2009/4/29,20,22.52,44,40
2854,2009/4/29,21,22.63,48,24
2855,2009/4/29,22,22.55,46,24
2856,2009/4/29,23,22.43,58,13
2857,2009/4/30,0,22.25,49,19
2858,2009/4/30,1,22.05,38,19
2859,2009/4/30,2,21.89,41,22
2860,2009/4/30,3,21.81,41,20
2861,2009/4/30,4,21.76,49,19
2862,2009/4/30,5,21.84,47,23
2863,2009/4/30,6,22.32,44,22
2864,2009/4/30,7,23.23,48,26
2865,2009/4/30,8,24.38,50,28
2866,2009/4/30,9,25.11,66,30
2867,2009/4/30,10,25.9,70,36
2868,2009/4/30,11,25.82,70,29
2869,2009/4/30,12,26.03,66,30
2870,2009/4/30,13,25.89,74,22
2871,2009/4/30,14,25.6,72,35
2872,2009/4/30,15,24.9,73,29
2873,2009/4/30,16,24.56,65,26
2874,2009/4/30,17,24.25,60,11
2875,2009/4/30,18,23.74,57,24
2876,2009/4/30,19,23.58,53,33
2877,2009/4/30,20,23.53,58,35
2878,2009/4/30,21,23.57,51,25
2879,2009/4/30,22,23.46,48,14
2880,2009/4/30,23,23.09,42,13
2881,2009/5/1,0,22.4,42,21
2882,2009/5/1,1,22,42,18
2883,2009/5/1,2,22.16,41,29
2884,2009/5/1,3,22.22,38,20
2885,2009/5/1,4,22.09,37,25
2886,2009/5/1,5,22.06,41,16
2887,2009/5/1,6,22.51,43,19
2888,2009/5/1,7,23.58,42,20
2889,2009/5/1,8,24.73,42,20
2890,2009/5/1,9,25.33,49,22
2891,2009/5/1,10,26.05,55,21
2892,2009/5/1,11,26.55,61,20
2893,2009/5/1,12,26.64,55,17
2894,2009/5/1,13,26.73,71,19
2895,2009/5/1,14,26.81,61,17
2896,2009/5/1,15,26.48,63,21
2897,2009/5/1,16,25.92,46,17
2898,2009/5/1,17,24.97,46,26
2899,2009/5/1,18,24.24,46,18
2900,2009/5/1,19,23.88,41,27
2901,2009/5/1,20,23.66,45,20
2902,2009/5/1,21,23.5,41,23
2903,2009/5/1,22,23.36,47,10
2904,2009/5/1,23,23.27,46,10
2905,2009/5/2,0,23.07,49,12
2906,2009/5/2,1,23.04,38,19
2907,2009/5/2,2,23.02,35,13
2908,2009/5/2,3,22.93,21,14
2909,2009/5/2,4,22.85,29,15
2910,2009/5/2,5,22.82,29,19
2911,2009/5/2,6,23.49,36,18
2912,2009/5/2,7,24.82,35,24
2913,2009/5/2,8,25.92,37,19
2914,2009/5/2,9,26.62,38,22
2915,2009/5/2,10,27.25,34,15
2916,2009/5/2,11,28.2,30,22
2917,2009/5/2,12,28.41,42,17
2918,2009/5/2,13,28.41,46,16
2919,2009/5/2,14,27.97,52,10
2920,2009/5/2,15,27.33,45,15
2921,2009/5/2,16,26.71,41,17
2922,2009/5/2,17,25.97,42,22
2923,2009/5/2,18,25.23,45,18
2924,2009/5/2,19,25.01,45,19
2925,2009/5/2,20,24.83,46,23
2926,2009/5/2,21,24.7,36,19
2927,2009/5/2,22,24.47,35,22
2928,2009/5/2,23,24.19,28,16
2929,2009/5/3,0,24.15,36,21
2930,2009/5/3,1,23.8,35,10
2931,2009/5/3,2,23.38,38,12
2932,2009/5/3,3,23.24,33,11
2933,2009/5/3,4,23.11,37,13
2934,2009/5/3,5,22.8,37,17
2935,2009/5/3,6,23.14,38,14
2936,2009/5/3,7,24.48,43,25
2937,2009/5/3,8,25.89,46,16
2938,2009/5/3,9,26.87,48,24
2939,2009/5/3,10,27.94,50,19
2940,2009/5/3,11,28.76,52,22
2941,2009/5/3,12,28.76,57,20
2942,2009/5/3,13,28.4,47,15
2943,2009/5/3,14,27.72,49,15
2944,2009/5/3,15,27.06,47,10
2945,2009/5/3,16,26.57,56,12
2946,2009/5/3,17,25.77,47,14
2947,2009/5/3,18,25.12,44,15
2948,2009/5/3,19,24.55,43,20
2949,2009/5/3,20,24.31,49,17
2950,2009/5/3,21,24.13,39,19
2951,2009/5/3,22,23.03,36,17
2952,2009/5/3,23,21.83,26,16
2953,2009/5/4,0,21.16,27,11
2954,2009/5/4,1,20.78,17,2
2955,2009/5/4,2,20.41,16,8
2956,2009/5/4,3,19.5,14,9
2957,2009/5/4,4,19.56,19,11
2958,2009/5/4,5,19.8,24,8
2959,2009/5/4,6,20.26,30,12
2960,2009/5/4,7,20.76,30,18
2961,2009/5/4,8,21.16,33,20
2962,2009/5/4,9,21.74,34,17
2963,2009/5/4,10,21.91,43,11
2964,2009/5/4,11,22.43,NA,NA
2965,2009/5/4,12,22.32,27,12
2966,2009/5/4,13,22.39,30,10
2967,2009/5/4,14,22.18,25,15
2968,2009/5/4,15,21.72,35,14
2969,2009/5/4,16,22.21,38,17
2970,2009/5/4,17,22.62,46,21
2971,2009/5/4,18,22.51,50,27
2972,2009/5/4,19,21.85,47,25
2973,2009/5/4,20,21.38,42,14
2974,2009/5/4,21,21.16,40,4
2975,2009/5/4,22,21.21,34,3
2976,2009/5/4,23,20.98,35,10
2977,2009/5/5,0,20.72,32,9
2978,2009/5/5,1,20.57,38,16
2979,2009/5/5,2,20.26,29,16
2980,2009/5/5,3,19.54,33,19
2981,2009/5/5,4,18.93,31,23
2982,2009/5/5,5,18.75,36,15
2983,2009/5/5,6,20.02,34,20
2984,2009/5/5,7,22.2,39,15
2985,2009/5/5,8,23.2,41,23
2986,2009/5/5,9,24.15,41,22
2987,2009/5/5,10,25.19,48,24
2988,2009/5/5,11,25.68,47,22
2989,2009/5/5,12,25.86,49,23
2990,2009/5/5,13,25.86,44,17
2991,2009/5/5,14,25.45,53,16
2992,2009/5/5,15,24.82,53,13
2993,2009/5/5,16,24.46,50,21
2994,2009/5/5,17,23.37,41,18
2995,2009/5/5,18,22.45,44,24
2996,2009/5/5,19,22.03,45,26
2997,2009/5/5,20,21.65,45,27
2998,2009/5/5,21,21.53,41,18
2999,2009/5/5,22,21.57,44,9
3000,2009/5/5,23,21.4,49,15
3001,2009/5/6,0,20.79,45,20
3002,2009/5/6,1,21,37,22
3003,2009/5/6,2,20.77,31,16
3004,2009/5/6,3,20.45,34,16
3005,2009/5/6,4,20.38,34,20
3006,2009/5/6,5,20.62,37,24
3007,2009/5/6,6,21.17,37,24
3008,2009/5/6,7,22.28,42,16
3009,2009/5/6,8,23.85,45,18
3010,2009/5/6,9,24.84,49,24
3011,2009/5/6,10,25.82,57,34
3012,2009/5/6,11,26.2,63,30
3013,2009/5/6,12,26.39,72,24
3014,2009/5/6,13,26.23,75,23
3015,2009/5/6,14,25.5,93,42
3016,2009/5/6,15,25.07,116,51
3017,2009/5/6,16,24.5,137,66
3018,2009/5/6,17,23.86,138,61
3019,2009/5/6,18,22.9,118,57
3020,2009/5/6,19,22.58,102,45
3021,2009/5/6,20,22.22,87,38
3022,2009/5/6,21,22.13,80,39
3023,2009/5/6,22,22.09,74,42
3024,2009/5/6,23,21.86,76,44
3025,2009/5/7,0,21.55,77,42
3026,2009/5/7,1,21.26,78,42
3027,2009/5/7,2,20.89,73,41
3028,2009/5/7,3,19.62,72,40
3029,2009/5/7,4,18.99,60,33
3030,2009/5/7,5,18.77,49,32
3031,2009/5/7,6,19.73,46,33
3032,2009/5/7,7,23.41,59,39
3033,2009/5/7,8,25.05,69,32
3034,2009/5/7,9,26.78,71,30
3035,2009/5/7,10,27.77,69,28
3036,2009/5/7,11,28.49,71,29
3037,2009/5/7,12,28.95,69,33
3038,2009/5/7,13,29.48,65,24
3039,2009/5/7,14,29.47,57,22
3040,2009/5/7,15,29.04,66,10
3041,2009/5/7,16,28.23,67,11
3042,2009/5/7,17,27.22,66,17
3043,2009/5/7,18,25.45,56,27
3044,2009/5/7,19,24.36,52,28
3045,2009/5/7,20,24.05,52,25
3046,2009/5/7,21,23.82,50,23
3047,2009/5/7,22,23.68,51,21
3048,2009/5/7,23,23.45,48,23
3049,2009/5/8,0,23.12,44,20
3050,2009/5/8,1,23.09,41,21
3051,2009/5/8,2,22.81,42,13
3052,2009/5/8,3,22.35,42,11
3053,2009/5/8,4,22.35,36,16
3054,2009/5/8,5,22.18,36,14
3055,2009/5/8,6,23.04,41,17
3056,2009/5/8,7,24.47,46,15
3057,2009/5/8,8,26.17,51,24
3058,2009/5/8,9,27.82,55,25
3059,2009/5/8,10,28.45,59,23
3060,2009/5/8,11,29.23,60,22
3061,2009/5/8,12,29.33,58,18
3062,2009/5/8,13,29.44,65,15
3063,2009/5/8,14,29.21,70,10
3064,2009/5/8,15,28.71,77,9
3065,2009/5/8,16,28.08,68,11
3066,2009/5/8,17,27.1,66,16
3067,2009/5/8,18,26.2,58,16
3068,2009/5/8,19,25.82,59,23
3069,2009/5/8,20,25.44,57,27
3070,2009/5/8,21,24.96,56,32
3071,2009/5/8,22,24.53,55,27
3072,2009/5/8,23,24.23,47,22
3073,2009/5/9,0,23.93,49,13
3074,2009/5/9,1,22.75,44,12
3075,2009/5/9,2,21.66,47,10
3076,2009/5/9,3,20.99,36,14
3077,2009/5/9,4,20.57,39,14
3078,2009/5/9,5,20.39,33,16
3079,2009/5/9,6,20.94,43,21
3080,2009/5/9,7,22.64,44,22
3081,2009/5/9,8,24.98,55,25
3082,2009/5/9,9,27.49,58,31
3083,2009/5/9,10,29.53,72,31
3084,2009/5/9,11,30.66,82,42
3085,2009/5/9,12,31.01,75,35
3086,2009/5/9,13,31.24,61,39
3087,2009/5/9,14,31.1,43,27
3088,2009/5/9,15,30.1,51,30
3089,2009/5/9,16,29.52,48,26
3090,2009/5/9,17,28.25,47,30
3091,2009/5/9,18,26.71,45,32
3092,2009/5/9,19,25.81,49,31
3093,2009/5/9,20,25.18,46,28
3094,2009/5/9,21,24.75,43,30
3095,2009/5/9,22,24.43,43,25
3096,2009/5/9,23,24.09,47,29
3097,2009/5/10,0,23.23,47,14
3098,2009/5/10,1,22.84,42,27
3099,2009/5/10,2,22.48,40,20
3100,2009/5/10,3,22.16,41,29
3101,2009/5/10,4,21.83,44,24
3102,2009/5/10,5,21.34,43,26
3103,2009/5/10,6,21.54,36,31
3104,2009/5/10,7,23.01,43,30
3105,2009/5/10,8,25.28,46,34
3106,2009/5/10,9,27.32,65,33
3107,2009/5/10,10,29.09,73,47
3108,2009/5/10,11,30.3,85,57
3109,2009/5/10,12,29.8,88,65
3110,2009/5/10,13,28.7,87,54
3111,2009/5/10,14,28.6,85,49
3112,2009/5/10,15,28.36,78,47
3113,2009/5/10,16,28.2,80,50
3114,2009/5/10,17,27.68,79,53
3115,2009/5/10,18,27.05,84,53
3116,2009/5/10,19,25.9,68,46
3117,2009/5/10,20,25.4,54,36
3118,2009/5/10,21,25.29,41,26
3119,2009/5/10,22,25.08,39,24
3120,2009/5/10,23,24.96,53,25
3121,2009/5/11,0,24.66,45,21
3122,2009/5/11,1,23.62,47,26
3123,2009/5/11,2,22.86,41,25
3124,2009/5/11,3,22.41,43,22
3125,2009/5/11,4,21.85,38,17
3126,2009/5/11,5,21.33,31,16
3127,2009/5/11,6,21.66,33,22
3128,2009/5/11,7,23.2,40,22
3129,2009/5/11,8,25.38,57,32
3130,2009/5/11,9,27.3,71,40
3131,2009/5/11,10,28.75,92,57
3132,2009/5/11,11,29.57,NA,NA
3133,2009/5/11,12,30.02,95,65
3134,2009/5/11,13,30.13,86,60
3135,2009/5/11,14,30.49,78,51
3136,2009/5/11,15,30.2,76,39
3137,2009/5/11,16,29.7,74,35
3138,2009/5/11,17,29.43,62,32
3139,2009/5/11,18,28.94,53,31
3140,2009/5/11,19,27.61,62,33
3141,2009/5/11,20,26.4,60,32
3142,2009/5/11,21,25.76,65,31
3143,2009/5/11,22,25.31,54,31
3144,2009/5/11,23,24.23,61,27
3145,2009/5/12,0,23.88,51,24
3146,2009/5/12,1,23.13,50,24
3147,2009/5/12,2,22.67,41,29
3148,2009/5/12,3,22.25,43,30
3149,2009/5/12,4,21.93,47,27
3150,2009/5/12,5,21.56,42,22
3151,2009/5/12,6,21.85,40,22
3152,2009/5/12,7,23.57,43,23
3153,2009/5/12,8,26.14,57,33
3154,2009/5/12,9,28.63,64,45
3155,2009/5/12,10,30.18,69,48
3156,2009/5/12,11,31.76,72,45
3157,2009/5/12,12,32.14,75,39
3158,2009/5/12,13,32.53,73,42
3159,2009/5/12,14,32.09,67,33
3160,2009/5/12,15,32.44,71,35
3161,2009/5/12,16,32.16,70,32
3162,2009/5/12,17,31.34,79,43
3163,2009/5/12,18,30.33,75,44
3164,2009/5/12,19,29.74,73,46
3165,2009/5/12,20,28.73,66,36
3166,2009/5/12,21,27.37,71,34
3167,2009/5/12,22,26.57,71,31
3168,2009/5/12,23,25.92,60,38
3169,2009/5/13,0,25.33,43,25
3170,2009/5/13,1,24.76,37,29
3171,2009/5/13,2,24.16,41,22
3172,2009/5/13,3,23.78,35,32
3173,2009/5/13,4,23.9,35,23
3174,2009/5/13,5,23.63,33,25
3175,2009/5/13,6,24.09,41,18
3176,2009/5/13,7,25.73,40,25
3177,2009/5/13,8,27.67,56,33
3178,2009/5/13,9,29.43,75,46
3179,2009/5/13,10,29.85,89,53
3180,2009/5/13,11,29.27,85,48
3181,2009/5/13,12,29.67,81,54
3182,2009/5/13,13,29.2,84,54
3183,2009/5/13,14,28.05,85,57
3184,2009/5/13,15,27.37,87,54
3185,2009/5/13,16,26.53,79,49
3186,2009/5/13,17,25.8,78,40
3187,2009/5/13,18,25.33,64,33
3188,2009/5/13,19,24.82,60,27
3189,2009/5/13,20,24.49,57,35
3190,2009/5/13,21,24.59,76,40
3191,2009/5/13,22,24.46,79,46
3192,2009/5/13,23,24.41,80,45
3193,2009/5/14,0,24.35,69,42
3194,2009/5/14,1,24.28,66,38
3195,2009/5/14,2,24.17,61,30
